call_id,date,daily_caller,call_started,call_answered,call_ended,service_length,meets_standard
13311,4/30/2021,153,5:47:14 PM,5:47:14 PM,5:47:59 PM,45,TRUE
13312,4/30/2021,154,5:49:20 PM,5:49:20 PM,5:49:48 PM,27,TRUE
13313,4/30/2021,155,5:49:39 PM,5:49:39 PM,5:54:20 PM,281,TRUE
13314,4/30/2021,156,5:49:42 PM,5:49:42 PM,5:57:23 PM,461,TRUE
13315,4/30/2021,157,5:51:53 PM,5:51:53 PM,5:52:16 PM,23,TRUE
13316,4/30/2021,158,5:54:15 PM,5:54:15 PM,5:55:11 PM,56,TRUE
13317,5/3/2021,1,8:00:00 AM,8:00:00 AM,8:04:35 AM,275,TRUE
13318,5/3/2021,2,8:12:25 AM,8:12:25 AM,8:14:18 AM,113,TRUE
13319,5/3/2021,3,8:32:03 AM,8:32:03 AM,8:33:55 AM,112,TRUE
13320,5/3/2021,4,8:32:12 AM,8:32:12 AM,8:33:45 AM,93,TRUE
13321,5/3/2021,5,8:37:41 AM,8:37:41 AM,8:38:18 AM,38,TRUE
13322,5/3/2021,6,8:38:09 AM,8:38:09 AM,8:41:45 AM,216,TRUE
13323,5/3/2021,7,8:38:19 AM,8:38:19 AM,8:45:15 AM,416,TRUE
13324,5/3/2021,8,8:39:36 AM,8:39:36 AM,8:40:00 AM,24,TRUE
13325,5/3/2021,9,8:41:43 AM,8:41:43 AM,8:44:20 AM,156,TRUE
13326,5/3/2021,10,8:43:02 AM,8:43:02 AM,8:45:09 AM,126,TRUE
13327,5/3/2021,11,8:44:33 AM,8:44:33 AM,8:47:55 AM,202,TRUE
13328,5/3/2021,12,8:48:59 AM,8:48:59 AM,8:53:12 AM,252,TRUE
13329,5/3/2021,13,8:49:48 AM,8:49:48 AM,8:55:06 AM,317,TRUE
13330,5/3/2021,14,8:50:14 AM,8:50:14 AM,8:52:34 AM,140,TRUE
13331,5/3/2021,15,8:52:16 AM,8:52:16 AM,8:52:36 AM,20,TRUE
13332,5/3/2021,16,8:55:30 AM,8:55:30 AM,9:02:36 AM,425,TRUE
13333,5/3/2021,17,9:00:51 AM,9:00:51 AM,9:06:42 AM,351,TRUE
13334,5/3/2021,18,9:02:03 AM,9:02:03 AM,9:21:01 AM,1137,TRUE
13335,5/3/2021,19,9:03:39 AM,9:03:39 AM,9:04:50 AM,70,TRUE
13336,5/3/2021,20,9:11:21 AM,9:11:21 AM,9:17:59 AM,398,TRUE
13337,5/3/2021,21,9:13:05 AM,9:13:05 AM,9:15:37 AM,153,TRUE
13338,5/3/2021,22,9:26:19 AM,9:26:19 AM,9:27:06 AM,46,TRUE
13339,5/3/2021,23,9:35:57 AM,9:35:57 AM,9:36:52 AM,56,TRUE
13340,5/3/2021,24,9:36:30 AM,9:36:30 AM,9:37:59 AM,89,TRUE
13341,5/3/2021,25,9:39:27 AM,9:39:27 AM,9:48:49 AM,562,TRUE
13342,5/3/2021,26,9:41:14 AM,9:41:14 AM,9:42:25 AM,71,TRUE
13343,5/3/2021,27,9:44:51 AM,9:44:51 AM,9:50:24 AM,332,TRUE
13344,5/3/2021,28,9:45:14 AM,9:45:14 AM,9:51:30 AM,376,TRUE
13345,5/3/2021,29,9:54:23 AM,9:54:23 AM,10:02:00 AM,458,TRUE
13346,5/3/2021,30,9:55:21 AM,9:55:21 AM,10:00:58 AM,337,TRUE
13347,5/3/2021,31,10:19:45 AM,10:19:45 AM,10:27:28 AM,463,TRUE
13348,5/3/2021,32,10:21:13 AM,10:21:13 AM,10:43:19 AM,1326,TRUE
13349,5/3/2021,33,10:24:45 AM,10:24:45 AM,10:28:08 AM,203,TRUE
13350,5/3/2021,34,10:26:38 AM,10:26:38 AM,10:40:42 AM,844,TRUE
13351,5/3/2021,35,10:27:48 AM,10:27:48 AM,10:39:21 AM,693,TRUE
13352,5/3/2021,36,10:30:48 AM,10:30:48 AM,10:34:18 AM,210,TRUE
13353,5/3/2021,37,10:36:36 AM,10:36:36 AM,10:38:16 AM,100,TRUE
13354,5/3/2021,38,10:43:13 AM,10:43:13 AM,10:49:39 AM,386,TRUE
13355,5/3/2021,39,10:56:50 AM,10:56:50 AM,11:02:14 AM,324,TRUE
13356,5/3/2021,40,10:58:52 AM,10:58:52 AM,11:10:47 AM,715,TRUE
13357,5/3/2021,41,11:12:18 AM,11:12:18 AM,11:19:05 AM,406,TRUE
13358,5/3/2021,42,11:15:03 AM,11:15:03 AM,11:18:28 AM,206,TRUE
13359,5/3/2021,43,11:23:21 AM,11:23:21 AM,11:24:26 AM,65,TRUE
13360,5/3/2021,44,11:24:25 AM,11:24:25 AM,11:26:21 AM,116,TRUE
13361,5/3/2021,45,11:28:13 AM,11:28:13 AM,11:29:06 AM,53,TRUE
13362,5/3/2021,46,11:28:29 AM,11:28:29 AM,11:28:53 AM,24,TRUE
13363,5/3/2021,47,11:45:07 AM,11:45:07 AM,11:45:08 AM,1,TRUE
13364,5/3/2021,48,11:45:57 AM,11:45:57 AM,11:46:15 AM,18,TRUE
13365,5/3/2021,49,11:56:00 AM,11:56:00 AM,11:56:38 AM,38,TRUE
13366,5/3/2021,50,11:56:45 AM,11:56:45 AM,11:57:55 AM,70,TRUE
13367,5/3/2021,51,12:00:44 PM,12:00:44 PM,12:26:38 PM,1554,TRUE
13368,5/3/2021,52,12:03:47 PM,12:03:47 PM,12:04:33 PM,46,TRUE
13369,5/3/2021,53,12:20:26 PM,12:20:26 PM,12:20:54 PM,27,TRUE
13370,5/3/2021,54,12:20:48 PM,12:20:48 PM,12:26:15 PM,327,TRUE
13371,5/3/2021,55,12:24:44 PM,12:24:44 PM,12:27:24 PM,160,TRUE
13372,5/3/2021,56,12:26:08 PM,12:26:08 PM,12:34:54 PM,525,TRUE
13373,5/3/2021,57,12:28:40 PM,12:28:40 PM,12:33:04 PM,264,TRUE
13374,5/3/2021,58,12:29:23 PM,12:29:23 PM,12:43:20 PM,838,TRUE
13375,5/3/2021,59,12:30:08 PM,12:30:08 PM,12:32:53 PM,165,TRUE
13376,5/3/2021,60,12:34:01 PM,12:34:01 PM,12:38:55 PM,294,TRUE
13377,5/3/2021,61,12:36:43 PM,12:36:43 PM,12:43:36 PM,413,TRUE
13378,5/3/2021,62,12:38:13 PM,12:38:13 PM,12:58:01 PM,1187,TRUE
13379,5/3/2021,63,12:38:28 PM,12:38:55 PM,12:39:31 PM,36,TRUE
13380,5/3/2021,64,12:45:55 PM,12:45:55 PM,12:48:46 PM,171,TRUE
13381,5/3/2021,65,12:46:09 PM,12:46:09 PM,12:47:37 PM,88,TRUE
13382,5/3/2021,66,12:47:04 PM,12:47:04 PM,12:47:18 PM,15,TRUE
13383,5/3/2021,67,12:49:41 PM,12:49:41 PM,12:52:13 PM,151,TRUE
13384,5/3/2021,68,12:51:51 PM,12:51:51 PM,12:51:57 PM,7,TRUE
13385,5/3/2021,69,12:57:04 PM,12:57:04 PM,1:08:13 PM,668,TRUE
13386,5/3/2021,70,12:58:43 PM,12:58:43 PM,1:00:59 PM,136,TRUE
13387,5/3/2021,71,1:00:27 PM,1:00:27 PM,1:00:49 PM,22,TRUE
13388,5/3/2021,72,1:01:23 PM,1:01:23 PM,1:03:01 PM,98,TRUE
13389,5/3/2021,73,1:01:31 PM,1:01:31 PM,1:10:35 PM,544,TRUE
13390,5/3/2021,74,1:07:53 PM,1:07:53 PM,1:08:27 PM,34,TRUE
13391,5/3/2021,75,1:10:20 PM,1:10:20 PM,1:10:24 PM,4,TRUE
13392,5/3/2021,76,1:14:10 PM,1:14:10 PM,1:21:56 PM,466,TRUE
13393,5/3/2021,77,1:19:17 PM,1:19:17 PM,1:28:51 PM,573,TRUE
13394,5/3/2021,78,1:27:11 PM,1:27:11 PM,1:27:15 PM,3,TRUE
13395,5/3/2021,79,1:34:11 PM,1:34:11 PM,1:40:57 PM,406,TRUE
13396,5/3/2021,80,1:39:52 PM,1:39:52 PM,1:40:58 PM,66,TRUE
13397,5/3/2021,81,1:48:19 PM,1:48:19 PM,1:50:50 PM,151,TRUE
13398,5/3/2021,82,2:07:08 PM,2:07:08 PM,2:12:45 PM,337,TRUE
13399,5/3/2021,83,2:16:58 PM,2:16:58 PM,2:18:34 PM,96,TRUE
13400,5/3/2021,84,2:20:07 PM,2:20:07 PM,2:44:18 PM,1451,TRUE
13401,5/3/2021,85,2:21:55 PM,2:21:55 PM,2:22:40 PM,45,TRUE
13402,5/3/2021,86,2:32:06 PM,2:32:06 PM,2:42:21 PM,614,TRUE
13403,5/3/2021,87,2:33:36 PM,2:33:36 PM,2:37:08 PM,212,TRUE
13404,5/3/2021,88,2:36:54 PM,2:36:54 PM,2:40:23 PM,209,TRUE
13405,5/3/2021,89,2:37:10 PM,2:37:10 PM,2:40:43 PM,213,TRUE
13406,5/3/2021,90,2:37:22 PM,2:40:23 PM,2:45:34 PM,311,FALSE
13407,5/3/2021,91,2:38:18 PM,2:40:43 PM,2:54:13 PM,810,FALSE
13408,5/3/2021,92,2:38:55 PM,2:42:21 PM,2:42:52 PM,31,FALSE
13409,5/3/2021,93,2:45:39 PM,2:45:39 PM,2:48:53 PM,194,TRUE
13410,5/3/2021,94,2:51:51 PM,2:51:51 PM,2:56:35 PM,284,TRUE
13411,5/3/2021,95,2:53:56 PM,2:53:56 PM,2:59:01 PM,305,TRUE
13412,5/3/2021,96,2:55:57 PM,2:55:57 PM,3:06:46 PM,648,TRUE
13413,5/3/2021,97,3:02:34 PM,3:02:34 PM,3:02:46 PM,12,TRUE
13414,5/3/2021,98,3:05:14 PM,3:05:14 PM,3:32:36 PM,1642,TRUE
13415,5/3/2021,99,3:09:11 PM,3:09:11 PM,3:18:02 PM,530,TRUE
13416,5/3/2021,100,3:09:52 PM,3:09:52 PM,3:11:07 PM,75,TRUE
13417,5/3/2021,101,3:11:28 PM,3:11:28 PM,3:17:50 PM,382,TRUE
13418,5/3/2021,102,3:13:54 PM,3:13:54 PM,3:16:12 PM,138,TRUE
13419,5/3/2021,103,3:22:33 PM,3:22:33 PM,3:35:37 PM,785,TRUE
13420,5/3/2021,104,3:24:39 PM,3:24:39 PM,3:28:51 PM,252,TRUE
13421,5/3/2021,105,3:27:24 PM,3:27:24 PM,3:35:01 PM,457,TRUE
13422,5/3/2021,106,3:29:03 PM,3:29:03 PM,3:31:21 PM,138,TRUE
13423,5/3/2021,107,3:35:36 PM,3:35:36 PM,3:38:43 PM,188,TRUE
13424,5/3/2021,108,3:40:42 PM,3:40:42 PM,3:51:13 PM,631,TRUE
13425,5/3/2021,109,3:45:07 PM,3:45:07 PM,3:45:08 PM,1,TRUE
13426,5/3/2021,110,3:45:09 PM,3:45:09 PM,3:48:16 PM,187,TRUE
13427,5/3/2021,111,3:45:38 PM,3:45:38 PM,3:54:10 PM,512,TRUE
13428,5/3/2021,112,3:49:06 PM,3:49:06 PM,3:51:55 PM,169,TRUE
13429,5/3/2021,113,3:51:16 PM,3:51:16 PM,3:52:36 PM,80,TRUE
13430,5/3/2021,114,3:54:27 PM,3:54:27 PM,4:00:20 PM,353,TRUE
13431,5/3/2021,115,3:56:27 PM,3:56:27 PM,4:08:40 PM,732,TRUE
13432,5/3/2021,116,3:59:11 PM,3:59:11 PM,4:01:50 PM,159,TRUE
13433,5/3/2021,117,4:02:34 PM,4:02:34 PM,4:06:33 PM,239,TRUE
13434,5/3/2021,118,4:02:59 PM,4:02:59 PM,4:09:07 PM,367,TRUE
13435,5/3/2021,119,4:03:50 PM,4:03:50 PM,4:06:29 PM,159,TRUE
13436,5/3/2021,120,4:09:57 PM,4:09:57 PM,4:14:30 PM,273,TRUE
13437,5/3/2021,121,4:10:32 PM,4:10:32 PM,4:16:12 PM,340,TRUE
13438,5/3/2021,122,4:13:58 PM,4:13:58 PM,4:26:07 PM,729,TRUE
13439,5/3/2021,123,4:17:03 PM,4:17:03 PM,4:31:30 PM,867,TRUE
13440,5/3/2021,124,4:18:44 PM,4:18:44 PM,4:29:14 PM,631,TRUE
13441,5/3/2021,125,4:19:31 PM,4:19:31 PM,4:26:25 PM,414,TRUE
13442,5/3/2021,126,4:35:06 PM,4:35:06 PM,4:36:02 PM,56,TRUE
13443,5/3/2021,127,4:37:46 PM,4:37:46 PM,4:44:41 PM,415,TRUE
13444,5/3/2021,128,4:37:52 PM,4:37:52 PM,4:38:48 PM,57,TRUE
13445,5/3/2021,129,4:39:19 PM,4:39:19 PM,4:40:07 PM,48,TRUE
13446,5/3/2021,130,4:40:40 PM,4:40:40 PM,4:47:53 PM,434,TRUE
13447,5/3/2021,131,4:45:06 PM,4:45:06 PM,4:54:02 PM,535,TRUE
13448,5/3/2021,132,4:47:49 PM,4:47:49 PM,4:51:12 PM,203,TRUE
13449,5/3/2021,133,4:53:26 PM,4:53:26 PM,5:23:39 PM,1813,TRUE
13450,5/3/2021,134,5:01:56 PM,5:01:56 PM,5:07:19 PM,323,TRUE
13451,5/3/2021,135,5:04:24 PM,5:04:24 PM,5:04:45 PM,22,TRUE
13452,5/3/2021,136,5:11:50 PM,5:11:50 PM,5:15:41 PM,231,TRUE
13453,5/3/2021,137,5:12:45 PM,5:12:45 PM,5:22:41 PM,596,TRUE
13454,5/3/2021,138,5:17:09 PM,5:17:09 PM,5:18:09 PM,60,TRUE
13455,5/3/2021,139,5:18:45 PM,5:18:45 PM,5:24:53 PM,368,TRUE
13456,5/3/2021,140,5:22:45 PM,5:22:45 PM,5:27:24 PM,279,TRUE
13457,5/3/2021,141,5:28:41 PM,5:28:41 PM,5:36:54 PM,493,TRUE
13458,5/3/2021,142,5:31:19 PM,5:31:19 PM,5:34:54 PM,214,TRUE
13459,5/3/2021,143,5:35:17 PM,5:35:17 PM,5:41:46 PM,388,TRUE
13460,5/3/2021,144,5:35:30 PM,5:35:30 PM,5:46:29 PM,659,TRUE
13461,5/3/2021,145,5:35:40 PM,5:35:40 PM,5:41:51 PM,371,TRUE
13462,5/3/2021,146,5:39:14 PM,5:39:14 PM,5:41:11 PM,118,TRUE
13463,5/3/2021,147,5:39:57 PM,5:41:11 PM,5:45:33 PM,262,FALSE
13464,5/3/2021,148,5:40:55 PM,5:41:46 PM,5:47:13 PM,327,TRUE
13465,5/3/2021,149,5:44:10 PM,5:44:10 PM,5:45:06 PM,55,TRUE
13466,5/3/2021,150,5:46:57 PM,5:46:57 PM,5:47:00 PM,2,TRUE
13467,5/3/2021,151,5:47:51 PM,5:47:51 PM,5:59:02 PM,671,TRUE
13468,5/3/2021,152,5:52:41 PM,5:52:41 PM,5:56:40 PM,239,TRUE
13469,5/4/2021,1,8:00:00 AM,8:00:00 AM,8:03:21 AM,201,TRUE
13470,5/4/2021,2,8:04:22 AM,8:04:22 AM,8:05:10 AM,48,TRUE
13471,5/4/2021,3,8:05:31 AM,8:05:31 AM,8:08:42 AM,192,TRUE
13472,5/4/2021,4,8:12:12 AM,8:12:12 AM,8:18:22 AM,370,TRUE
13473,5/4/2021,5,8:12:24 AM,8:12:24 AM,8:12:45 AM,21,TRUE
13474,5/4/2021,6,8:14:19 AM,8:14:19 AM,8:16:43 AM,144,TRUE
13475,5/4/2021,7,8:15:13 AM,8:15:13 AM,8:15:19 AM,7,TRUE
13476,5/4/2021,8,8:16:03 AM,8:16:03 AM,8:18:56 AM,173,TRUE
13477,5/4/2021,9,8:18:44 AM,8:18:44 AM,8:24:23 AM,339,TRUE
13478,5/4/2021,10,8:22:46 AM,8:22:46 AM,8:25:30 AM,164,TRUE
13479,5/4/2021,11,8:23:34 AM,8:23:34 AM,8:25:27 AM,112,TRUE
13480,5/4/2021,12,8:27:17 AM,8:27:17 AM,8:39:19 AM,722,TRUE
13481,5/4/2021,13,8:32:40 AM,8:32:40 AM,8:39:07 AM,387,TRUE
13482,5/4/2021,14,8:41:04 AM,8:41:04 AM,8:48:30 AM,446,TRUE
13483,5/4/2021,15,8:46:03 AM,8:46:03 AM,8:46:39 AM,36,TRUE
13484,5/4/2021,16,8:49:44 AM,8:49:44 AM,8:50:47 AM,63,TRUE
13485,5/4/2021,17,8:50:56 AM,8:50:56 AM,8:56:11 AM,315,TRUE
13486,5/4/2021,18,8:52:02 AM,8:52:02 AM,8:57:31 AM,329,TRUE
13487,5/4/2021,19,8:53:03 AM,8:53:03 AM,8:53:59 AM,56,TRUE
13488,5/4/2021,20,8:54:40 AM,8:54:40 AM,8:59:02 AM,262,TRUE
13489,5/4/2021,21,8:58:30 AM,8:58:30 AM,8:59:55 AM,85,TRUE
13490,5/4/2021,22,8:59:00 AM,8:59:00 AM,9:00:35 AM,95,TRUE
13491,5/4/2021,23,9:01:20 AM,9:01:20 AM,9:05:58 AM,278,TRUE
13492,5/4/2021,24,9:01:31 AM,9:01:31 AM,9:01:37 AM,5,TRUE
13493,5/4/2021,25,9:03:29 AM,9:03:29 AM,9:06:01 AM,152,TRUE
13494,5/4/2021,26,9:07:23 AM,9:07:23 AM,9:14:11 AM,408,TRUE
13495,5/4/2021,27,9:12:10 AM,9:12:10 AM,9:13:15 AM,65,TRUE
13496,5/4/2021,28,9:16:04 AM,9:16:04 AM,9:16:24 AM,20,TRUE
13497,5/4/2021,29,9:17:51 AM,9:17:51 AM,9:19:02 AM,71,TRUE
13498,5/4/2021,30,9:19:54 AM,9:19:54 AM,9:22:20 AM,146,TRUE
13499,5/4/2021,31,9:20:41 AM,9:20:41 AM,9:24:07 AM,206,TRUE
13500,5/4/2021,32,9:21:58 AM,9:21:58 AM,9:22:25 AM,27,TRUE
13501,5/4/2021,33,9:23:00 AM,9:23:00 AM,9:25:11 AM,131,TRUE
13502,5/4/2021,34,9:31:23 AM,9:31:23 AM,9:35:11 AM,228,TRUE
13503,5/4/2021,35,9:40:26 AM,9:40:26 AM,9:44:18 AM,232,TRUE
13504,5/4/2021,36,9:46:13 AM,9:46:13 AM,9:57:31 AM,678,TRUE
13505,5/4/2021,37,9:56:40 AM,9:56:40 AM,10:00:18 AM,219,TRUE
13506,5/4/2021,38,10:03:52 AM,10:03:52 AM,10:16:18 AM,746,TRUE
13507,5/4/2021,39,10:04:08 AM,10:04:08 AM,10:04:14 AM,5,TRUE
13508,5/4/2021,40,10:04:08 AM,10:04:08 AM,10:06:57 AM,169,TRUE
13509,5/4/2021,41,10:07:09 AM,10:07:09 AM,10:07:39 AM,30,TRUE
13510,5/4/2021,42,10:09:22 AM,10:09:22 AM,10:28:46 AM,1164,TRUE
13511,5/4/2021,43,10:10:05 AM,10:10:05 AM,10:11:55 AM,110,TRUE
13512,5/4/2021,44,10:10:37 AM,10:10:37 AM,10:20:06 AM,569,TRUE
13513,5/4/2021,45,10:14:10 AM,10:14:10 AM,10:14:11 AM,2,TRUE
13514,5/4/2021,46,10:14:50 AM,10:14:50 AM,10:17:01 AM,131,TRUE
13515,5/4/2021,47,10:18:51 AM,10:18:51 AM,10:19:59 AM,68,TRUE
13516,5/4/2021,48,10:22:11 AM,10:22:11 AM,10:53:19 AM,1868,TRUE
13517,5/4/2021,49,10:27:28 AM,10:27:28 AM,10:39:20 AM,712,TRUE
13518,5/4/2021,50,10:29:51 AM,10:29:51 AM,10:31:21 AM,90,TRUE
13519,5/4/2021,51,10:30:25 AM,10:30:25 AM,10:33:07 AM,162,TRUE
13520,5/4/2021,52,10:30:27 AM,10:31:21 AM,10:33:18 AM,117,TRUE
13521,5/4/2021,53,10:39:47 AM,10:39:47 AM,10:46:28 AM,402,TRUE
13522,5/4/2021,54,10:41:47 AM,10:41:47 AM,10:43:27 AM,100,TRUE
13523,5/4/2021,55,10:45:41 AM,10:45:41 AM,10:53:16 AM,455,TRUE
13524,5/4/2021,56,10:47:10 AM,10:47:10 AM,11:19:36 AM,1946,TRUE
13525,5/4/2021,57,10:51:55 AM,10:51:55 AM,10:52:33 AM,38,TRUE
13526,5/4/2021,58,10:55:46 AM,10:55:46 AM,11:02:27 AM,402,TRUE
13527,5/4/2021,59,10:58:52 AM,10:58:52 AM,10:59:10 AM,17,TRUE
13528,5/4/2021,60,11:01:14 AM,11:01:14 AM,11:02:57 AM,103,TRUE
13529,5/4/2021,61,11:03:17 AM,11:03:17 AM,11:05:40 AM,143,TRUE
13530,5/4/2021,62,11:04:16 AM,11:04:16 AM,11:08:06 AM,231,TRUE
13531,5/4/2021,63,11:21:41 AM,11:21:41 AM,11:24:47 AM,186,TRUE
13532,5/4/2021,64,11:24:01 AM,11:24:01 AM,11:26:06 AM,125,TRUE
13533,5/4/2021,65,11:30:40 AM,11:30:40 AM,11:58:35 AM,1675,TRUE
13534,5/4/2021,66,11:36:29 AM,11:36:29 AM,11:44:26 AM,478,TRUE
13535,5/4/2021,67,11:40:20 AM,11:40:20 AM,11:41:15 AM,55,TRUE
13536,5/4/2021,68,11:41:30 AM,11:41:30 AM,11:43:33 AM,123,TRUE
13537,5/4/2021,69,11:45:04 AM,11:45:04 AM,11:45:16 AM,12,TRUE
13538,5/4/2021,70,11:58:33 AM,11:58:33 AM,12:09:15 PM,642,TRUE
13539,5/4/2021,71,12:02:59 PM,12:02:59 PM,12:03:08 PM,9,TRUE
13540,5/4/2021,72,12:04:27 PM,12:04:27 PM,12:05:03 PM,37,TRUE
13541,5/4/2021,73,12:09:04 PM,12:09:04 PM,12:17:19 PM,495,TRUE
13542,5/4/2021,74,12:13:51 PM,12:13:51 PM,12:16:54 PM,183,TRUE
13543,5/4/2021,75,12:16:49 PM,12:16:49 PM,12:16:49 PM,0,TRUE
13544,5/4/2021,76,12:18:45 PM,12:18:45 PM,12:23:09 PM,265,TRUE
13545,5/4/2021,77,12:19:35 PM,12:19:35 PM,12:19:53 PM,18,TRUE
13546,5/4/2021,78,12:22:02 PM,12:22:02 PM,12:24:00 PM,118,TRUE
13547,5/4/2021,79,12:23:19 PM,12:23:19 PM,12:24:46 PM,87,TRUE
13548,5/4/2021,80,12:27:58 PM,12:27:58 PM,12:33:04 PM,307,TRUE
13549,5/4/2021,81,12:34:36 PM,12:34:36 PM,12:41:11 PM,394,TRUE
13550,5/4/2021,82,12:38:07 PM,12:38:07 PM,12:41:46 PM,220,TRUE
13551,5/4/2021,83,12:38:40 PM,12:38:40 PM,12:44:09 PM,330,TRUE
13552,5/4/2021,84,12:42:36 PM,12:42:36 PM,12:43:40 PM,65,TRUE
13553,5/4/2021,85,12:42:50 PM,12:42:50 PM,12:45:02 PM,131,TRUE
13554,5/4/2021,86,12:45:02 PM,12:45:02 PM,12:53:57 PM,535,TRUE
13555,5/4/2021,87,12:53:32 PM,12:53:32 PM,12:57:31 PM,238,TRUE
13556,5/4/2021,88,1:00:01 PM,1:00:01 PM,1:00:41 PM,40,TRUE
13557,5/4/2021,89,1:05:15 PM,1:05:15 PM,1:05:42 PM,27,TRUE
13558,5/4/2021,90,1:08:36 PM,1:08:36 PM,1:11:09 PM,153,TRUE
13559,5/4/2021,91,1:09:41 PM,1:09:41 PM,1:32:23 PM,1362,TRUE
13560,5/4/2021,92,1:11:05 PM,1:11:05 PM,1:11:06 PM,1,TRUE
13561,5/4/2021,93,1:12:11 PM,1:12:11 PM,1:13:59 PM,108,TRUE
13562,5/4/2021,94,1:17:35 PM,1:17:35 PM,1:18:31 PM,56,TRUE
13563,5/4/2021,95,1:18:31 PM,1:18:31 PM,1:20:00 PM,89,TRUE
13564,5/4/2021,96,1:19:43 PM,1:19:43 PM,1:40:07 PM,1224,TRUE
13565,5/4/2021,97,1:23:39 PM,1:23:39 PM,1:31:40 PM,480,TRUE
13566,5/4/2021,98,1:24:55 PM,1:24:55 PM,1:33:08 PM,494,TRUE
13567,5/4/2021,99,1:25:00 PM,1:31:40 PM,1:43:18 PM,699,FALSE
13568,5/4/2021,100,1:25:13 PM,1:32:23 PM,1:33:59 PM,96,FALSE
13569,5/4/2021,101,1:26:07 PM,1:33:08 PM,1:40:07 PM,419,FALSE
13570,5/4/2021,102,1:27:19 PM,1:33:59 PM,1:55:04 PM,1265,FALSE
13571,5/4/2021,103,1:41:18 PM,1:41:18 PM,1:43:37 PM,139,TRUE
13572,5/4/2021,104,1:49:19 PM,1:49:19 PM,1:51:10 PM,112,TRUE
13573,5/4/2021,105,1:55:55 PM,1:55:55 PM,1:59:09 PM,194,TRUE
13574,5/4/2021,106,2:01:16 PM,2:01:16 PM,2:05:24 PM,249,TRUE
13575,5/4/2021,107,2:05:37 PM,2:05:37 PM,2:05:40 PM,4,TRUE
13576,5/4/2021,108,2:10:44 PM,2:10:44 PM,2:13:02 PM,139,TRUE
13577,5/4/2021,109,2:12:47 PM,2:12:47 PM,2:15:42 PM,175,TRUE
13578,5/4/2021,110,2:20:47 PM,2:20:47 PM,2:27:32 PM,405,TRUE
13579,5/4/2021,111,2:22:05 PM,2:22:05 PM,2:36:28 PM,863,TRUE
13580,5/4/2021,112,2:22:29 PM,2:22:29 PM,2:24:31 PM,123,TRUE
13581,5/4/2021,113,2:23:14 PM,2:23:14 PM,2:23:58 PM,44,TRUE
13582,5/4/2021,114,2:24:54 PM,2:24:54 PM,2:25:54 PM,60,TRUE
13583,5/4/2021,115,2:26:18 PM,2:26:18 PM,2:28:50 PM,152,TRUE
13584,5/4/2021,116,2:26:51 PM,2:26:51 PM,2:27:03 PM,12,TRUE
13585,5/4/2021,117,2:28:42 PM,2:28:42 PM,2:32:45 PM,243,TRUE
13586,5/4/2021,118,2:30:07 PM,2:30:07 PM,2:31:46 PM,99,TRUE
13587,5/4/2021,119,2:32:22 PM,2:32:22 PM,2:35:34 PM,192,TRUE
13588,5/4/2021,120,2:32:35 PM,2:32:35 PM,2:32:35 PM,0,TRUE
13589,5/4/2021,121,2:37:25 PM,2:37:25 PM,2:45:56 PM,511,TRUE
13590,5/4/2021,122,2:48:42 PM,2:48:42 PM,2:57:15 PM,513,TRUE
13591,5/4/2021,123,2:51:53 PM,2:51:53 PM,2:52:49 PM,56,TRUE
13592,5/4/2021,124,2:52:11 PM,2:52:11 PM,2:56:35 PM,264,TRUE
13593,5/4/2021,125,2:52:21 PM,2:52:21 PM,2:58:56 PM,395,TRUE
13594,5/4/2021,126,2:52:37 PM,2:52:49 PM,3:00:15 PM,447,TRUE
13595,5/4/2021,127,2:57:15 PM,2:57:15 PM,3:08:40 PM,685,TRUE
13596,5/4/2021,128,2:57:52 PM,2:57:52 PM,2:59:18 PM,86,TRUE
13597,5/4/2021,129,2:59:36 PM,2:59:36 PM,3:11:32 PM,716,TRUE
13598,5/4/2021,130,3:01:11 PM,3:01:11 PM,3:02:30 PM,79,TRUE
13599,5/4/2021,131,3:06:00 PM,3:06:00 PM,3:13:39 PM,459,TRUE
13600,5/4/2021,132,3:24:33 PM,3:24:33 PM,3:26:53 PM,140,TRUE
13601,5/4/2021,133,3:26:57 PM,3:26:57 PM,3:31:35 PM,278,TRUE
13602,5/4/2021,134,3:27:18 PM,3:27:18 PM,3:27:20 PM,3,TRUE
13603,5/4/2021,135,3:27:31 PM,3:27:31 PM,3:29:11 PM,100,TRUE
13604,5/4/2021,136,3:30:56 PM,3:30:56 PM,3:38:23 PM,447,TRUE
13605,5/4/2021,137,3:39:13 PM,3:39:13 PM,3:51:17 PM,724,TRUE
13606,5/4/2021,138,3:41:31 PM,3:41:31 PM,3:42:40 PM,70,TRUE
13607,5/4/2021,139,3:42:33 PM,3:42:33 PM,3:44:35 PM,122,TRUE
13608,5/4/2021,140,3:57:27 PM,3:57:27 PM,4:04:08 PM,401,TRUE
13609,5/4/2021,141,4:04:51 PM,4:04:51 PM,4:11:58 PM,427,TRUE
13610,5/4/2021,142,4:16:58 PM,4:16:58 PM,4:24:40 PM,462,TRUE
13611,5/4/2021,143,4:20:25 PM,4:20:25 PM,4:28:26 PM,480,TRUE
13612,5/4/2021,144,4:20:51 PM,4:20:51 PM,4:27:21 PM,390,TRUE
13613,5/4/2021,145,4:30:01 PM,4:30:01 PM,4:32:43 PM,162,TRUE
